index,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,U0,U,H,G,CV,Structure
3398,2.9554125,1.723413,1.4917718999999998,0.4767,73.57,-0.231,0.07168,0.30268,948.1537,0.159584,-422.527205,-422.520241,-422.519297,-422.55804000000006,28.881,OC1C2OCC3CC2C13
3399,3.2550448,1.3683413,1.0695633999999998,1.0934,75.05,-0.24566999999999997,0.07303,0.3187,1151.7342,0.15773199999999998,-422.52351699999997,-422.515635,-422.514691,-422.55569800000006,30.523000000000003,CC1C2OCC3OC3C12
3400,3.0724271,1.3801762,1.1443454,2.4846,73.98,-0.25094,0.07952000000000001,0.33046,1103.2017,0.15869,-422.539746,-422.53201500000006,-422.531071,-422.57156900000007,30.64,OC1C2CCC3OC3C12
3401,3.1435944,1.3974456,1.1592131,0.887,74.28,-0.23101,0.08077000000000001,0.31178,1093.3872,0.15859,-422.524024,-422.51633300000003,-422.51538899999997,-422.55576399999995,30.784000000000002,OC1C2COC3CC3C12
3402,3.1198356,1.4096796999999999,1.1621656,1.1149,74.24,-0.22086,0.07825,0.29911,1092.5003,0.158613,-422.523248,-422.51552999999996,-422.514586,-422.555017,30.784000000000002,OC1C2OCC3CC3C12
3403,2.2250308,1.6157876,1.0054518,0.4818,78.17,-0.22765,0.01825,0.2459,1189.9421,0.156528,-422.54183499999994,-422.533154,-422.53220999999996,-422.57482999999996,32.903,CC1=CCOC2C(O)C12
3404,2.8060907000000004,1.4533823000000001,1.1544504,0.6402,77.44,-0.23143000000000002,0.01319,0.24461999999999998,1112.3218,0.15642799999999998,-422.539754,-422.53105300000004,-422.530108,-422.572551,33.153,CC12C=CCOC1C2O
3405,2.8563704,1.4547045,1.1481718,1.7151,77.91,-0.22851999999999997,0.004229999999999999,0.23275,1121.7417,0.1564,-422.53987800000004,-422.531198,-422.530254,-422.572676,33.153,CC1C2OCC=CC12O
3406,2.910063,1.3966461000000001,1.1175957,2.7802,77.11,-0.22701,0.007359999999999999,0.23437,1127.6275,0.157495,-422.554667,-422.54627,-422.545326,-422.58707599999997,33.001999999999995,OC1C2CCC=CC12O
3407,3.2607708,1.2860481000000001,1.0000174000000002,1.9156,76.93,-0.23139,0.02035,0.25174,1189.0984,0.157695,-422.532645,-422.52448499999997,-422.523541,-422.56501799999995,31.728,OC1C2CC=CCOC12
3408,2.3564794,1.5530396,1.0844690000000001,4.8543,76.24,-0.25267,0.015359999999999999,0.26803,1156.7445,0.158565,-422.59237699999994,-422.58421,-422.58326500000004,-422.624995,31.08,CC1C2CCOC(=O)C12
3409,2.3109754000000002,1.5673764,1.0838406999999999,2.9971,76.77,-0.23033,-0.014819999999999998,0.21550999999999998,1156.8286,0.157618,-422.568493,-422.56020700000005,-422.559263,-422.601282,31.463,CC1C2COCC(=O)C12
3410,2.3419611000000002,1.5595347,1.0408688,2.0763,77.01,-0.23596999999999999,-0.01426,0.22171,1175.6515,0.15729300000000002,-422.566534,-422.55816100000004,-422.557217,-422.59949000000006,31.66,CC1C2OCCC(=O)C12
3411,2.2811391,1.5289697,1.0277863999999999,2.386,76.16,-0.23165,-0.0085,0.22315,1173.0124,0.158032,-422.578546,-422.57029000000006,-422.569345,-422.611316,31.802,OC1C2CCCC(=O)C12
3412,2.5796202,1.4781696000000002,1.1700683,3.0556,76.72,-0.23604,-0.02493,0.21111,1120.0343,0.156432,-422.558538,-422.54988099999997,-422.548936,-422.59155300000003,32.211,CC1C2CCOC12C=O
3413,2.0501876,1.6841342000000001,1.0984286,3.2139,76.96,-0.24727,-0.02313,0.22414,1147.1532,0.157001,-422.56218099999995,-422.55362599999995,-422.552682,-422.59522400000003,31.807,CC1C2COCC12C=O
3414,2.0425068,1.68605,1.0961993,2.7079,77.0,-0.23676,-0.01747,0.21929,1149.9604,0.156828,-422.55792699999995,-422.54932699999995,-422.548383,-422.591021,32.02,CC1C2OCCC12C=O
3415,2.0843323000000002,1.6464047999999998,1.1026836000000002,4.3389999999999995,76.46,-0.23844,-0.01155,0.22689,1141.4842,0.157335,-422.57125199999996,-422.562737,-422.56179199999997,-422.60413600000004,32.286,OC1C2CCCC12C=O
3416,2.21318,1.6966835,1.4392003,3.3709,74.88,-0.22255999999999998,-0.01906,0.2035,1030.5468,0.157916,-422.55610099999996,-422.548017,-422.54707300000007,-422.5884,30.979,CC1C2CCOC1C2=O
3417,2.2071661,1.7082945999999999,1.4170448999999998,2.1826,75.16,-0.2377,-0.014509999999999999,0.22319,1030.43,0.158093,-422.563138,-422.55516100000006,-422.554217,-422.59535800000003,30.649,CC1C2COCC1C2=O
3418,2.1754472999999996,1.6726743000000002,1.4350178999999998,3.7259,74.46,-0.23048000000000002,-0.007490000000000001,0.22299000000000002,1028.4452,0.15864,-422.575027,-422.56706299999996,-422.566119,-422.60714900000005,31.055,OC1C2CCCC1C2=O
3419,2.2938490000000002,1.9428894,1.8287953000000001,1.7021,73.83,-0.25351999999999997,-0.00921,0.24431000000000005,913.4033,0.159478,-422.56055499999997,-422.553199,-422.552255,-422.591867,29.553,CC1C2OCOC1C=C2
3420,2.2060508,1.954868,1.8377391,2.0211,73.92,-0.24359,-0.00164,0.24195,908.3808,0.160645,-422.57231500000006,-422.565338,-422.56439400000005,-422.603075,29.239,OC1C2CCOC1C=C2
3421,2.6617646,1.6707855999999999,1.5917223999999999,0.8803,74.43,-0.24204,0.0057799999999999995,0.24781999999999998,951.2639999999999,0.159996,-422.56938399999996,-422.56220700000006,-422.561263,-422.600382,29.551,OC1C2COCC1C=C2
3422,2.6196691000000003,1.5500552,1.1347191,3.5644,74.93,-0.22507,-0.03306,0.19201,1114.8178,0.157199,-422.568114,-422.55972199999997,-422.55877699999996,-422.6019,31.051,CC1C2CCOC2C1=O
3423,2.6329734,1.5366572,1.122558,2.8278,75.41,-0.23513,-0.0224,0.21273000000000003,1118.5752,0.15758699999999998,-422.57183,-422.56358200000005,-422.562638,-422.60501100000005,30.754,CC1C2COCC2C1=O
3424,2.5981788,1.5639732,1.138021,1.5149,75.0,-0.2346,-0.0273,0.2073,1111.6557,0.157279,-422.57270199999994,-422.564347,-422.56340300000005,-422.606199,31.021,CC1C2OCCC2C1=O
3425,2.6743811,1.496248,1.103774,2.4376,74.96,-0.24053000000000002,-0.03112,0.20941,1121.8925,0.157625,-422.57927800000004,-422.570858,-422.569914,-422.61310599999996,31.412,OC1C2CCCC2C1=O
3426,3.2353584,1.2431842,0.9765271999999999,0.4772,78.29,-0.22244,0.0209,0.24334,1209.9577,0.157737,-422.531396,-422.523,-422.52205499999997,-422.564299,31.846999999999998,OC1C2COCC=CC12
3427,3.2257761,1.3139336000000001,1.0310289000000001,1.8922,77.51,-0.23409000000000002,0.01272,0.24681,1170.3515,0.15777,-422.533234,-422.525104,-422.52415999999994,-422.56548,31.735,OC1C2OCCC=CC12
3428,2.1953887,1.5300935,0.9625178,2.4232,78.88,-0.23664000000000002,-0.04326,0.19338,1239.9431,0.15529500000000002,-422.603286,-422.59361399999995,-422.59267,-422.637862,34.859,CC1C(O)C=C(C)C1=O
3429,2.2287449,1.5381708,0.9624683,2.9914,79.28,-0.24495999999999998,-0.049,0.19596,1240.5978,0.155628,-422.60347,-422.59400199999993,-422.593058,-422.637706,34.459,CC1C=C(C)C(=O)C1O
3430,2.3577443,1.5067343999999998,0.9913854,2.8631,77.82,-0.247,-0.02585,0.22115,1212.6957,0.155052,-422.596097,-422.586596,-422.585652,-422.630328,34.751999999999995,CC1C(C)=CC(O)C1=O
3431,2.3470672,1.5250141000000002,0.9979708,2.3721,78.27,-0.2494,-0.025830000000000002,0.22357,1213.3033,0.155034,-422.596675,-422.58715199999995,-422.586208,-422.63086799999996,34.758,CC1C=C(C)C(O)C1=O
3432,2.3314347,1.5281448999999998,1.1653018,2.667,77.33,-0.23376,0.01123,0.24499,1127.3265,0.155899,-422.56207,-422.553093,-422.55214800000005,-422.59509699999995,34.516,CC1=CC(O)C2CC12O
3433,2.576704,1.5548856000000002,1.1191838,2.6499,76.5,-0.24029,-0.00088,0.23940999999999998,1132.2982,0.155564,-422.55877300000003,-422.54979699999996,-422.548853,-422.591909,33.981,CC1=CC(O)C2OC12C
3434,2.6122706,1.4773332000000001,1.1372521,2.3513,76.76,-0.24054,-0.00271,0.23783,1146.3813,0.155609,-422.559314,-422.55033499999996,-422.549391,-422.592468,33.939,CC1=CC(O)C2(C)OC12
3435,2.5849067000000003,1.5128878000000001,1.1115216,2.4402,77.58,-0.22171,0.00285,0.22456,1134.8874,0.156487,-422.56311100000005,-422.55448099999995,-422.553536,-422.595735,33.861999999999995,CC1=CC(O)C2(O)CC12
3436,2.5239583,1.6667081000000001,1.2478133,2.4930000000000003,76.36,-0.23994000000000001,0.00344,0.24338,1064.2284,0.158092,-422.552909,-422.54494900000003,-422.54400499999997,-422.58503099999996,31.298000000000002,CC1=CC(O)C2CC1O2
3437,2.1967701,1.7278982,1.0998323,1.1803,76.94,-0.24431,0.0042,0.24850999999999998,1129.9148,0.15743,-422.55530300000004,-422.54687699999994,-422.545933,-422.58824500000003,31.798000000000002,CC1=CC(O)C2COC12
3438,2.4610312999999997,1.6782438999999998,1.1661668,3.168,76.67,-0.24147,0.013309999999999999,0.25478,1092.732,0.1579,-422.55641399999996,-422.548233,-422.547288,-422.58902699999993,31.296999999999997,CC1=CC(O)C2OCC12
3439,2.8524457,1.3696825000000001,1.0373014999999999,2.49,77.59,-0.24351,0.018080000000000002,0.26159,1189.2741,0.15621500000000002,-422.55625499999996,-422.54760999999996,-422.546666,-422.58923200000004,33.063,CC1=CC(O)C2(CO2)C1
3440,2.9626896,1.1456198,0.8770824,2.7039,78.32,-0.23747,-0.02943,0.20804,1326.4218,0.155317,-422.586562,-422.57721,-422.57626600000003,-422.621092,33.866,CC1=CC(O)C(C1)C=O
3441,2.2592667,1.5926738,1.0737591,0.67,77.68,-0.23911999999999997,0.01542,0.25454,1164.2255,0.156781,-422.55754400000006,-422.548909,-422.54796500000003,-422.590775,32.615,CC1=CC(O)C2OC2C1
3442,2.7285585,1.3120158000000002,0.9635474,3.3828,77.89,-0.23719,-0.02317,0.21402,1241.7096,0.156223,-422.597605,-422.58872199999996,-422.587778,-422.631187,33.400999999999996,CC1=CC(O)C(=O)CC1
3443,2.7828605,1.3343273,0.9497940999999999,4.3609,79.1,-0.25318,0.00799,0.26116999999999996,1254.5395,0.15623499999999998,-422.604491,-422.59517800000003,-422.594234,-422.640229,33.245,CC1C=C(C)COC1=O
3444,3.1012001000000002,1.4426,1.1590419,2.5142,77.13,-0.24081999999999998,0.0038299999999999996,0.24465,1089.0581,0.156962,-422.52207300000003,-422.513622,-422.51267800000005,-422.554799,32.19,CC1C2OCC2=CC1O
3445,3.1817717,1.4385401000000002,1.1664956,2.5032,77.85,-0.23528000000000002,0.0063,0.24158000000000002,1098.2918,0.15672,-422.517895,-422.50947199999996,-422.508528,-422.550567,32.133,CC1C=C2COC2C1O
3446,3.0217271,1.4627088,1.1576167,1.0474,78.06,-0.23508,0.00765,0.24273000000000003,1091.3239999999998,0.1581,-422.54132400000003,-422.533175,-422.53223099999997,-422.573881,31.756999999999998,OC1C=C2CCC2C1O
3447,2.2563125,1.6846018,1.239815,3.8505,77.24,-0.23735,-0.04868,0.18867,1073.2132,0.15551500000000001,-422.598168,-422.58882400000005,-422.587879,-422.63190599999996,34.824,CC1(C)C(O)C=CC1=O
3448,2.1049197,1.7385042000000002,1.3531048,2.9271,77.36,-0.24336,-0.05449,0.18887,1055.9254,0.155854,-422.60264000000006,-422.59352800000005,-422.592584,-422.636048,34.414,CC1C=CC(=O)C1(C)O
3449,2.543798,1.4668533000000001,1.1921268999999999,2.5224,76.52,-0.24650999999999998,-0.027739999999999997,0.21877,1118.9184,0.155031,-422.593051,-422.583642,-422.58269800000005,-422.626925,34.946,CC1(C)C=CC(O)C1=O
3450,2.5623824,1.4755683000000002,1.1894246000000002,2.3016,76.74,-0.24481999999999998,-0.026989999999999997,0.21783,1124.9069,0.154814,-422.59661600000004,-422.58715599999994,-422.58621100000005,-422.630644,35.089,CC1C=CC(C)(O)C1=O
3451,2.3220188,1.8385631000000002,1.1825557,2.2585,75.76,-0.25371,0.01184,0.26555,1071.0087,0.15659700000000001,-422.55207699999994,-422.543596,-422.542652,-422.584829,32.759,CC1C=CC(O)C11CO1
3452,2.2077845000000003,1.7937941000000002,1.1394351,0.8065,76.27,-0.252,-0.0011,0.2509,1090.2653,0.157255,-422.554704,-422.54614100000003,-422.545197,-422.587906,33.191,OC1C=CC(O)C11CC1
3453,2.0772461,1.5464588,0.9994463,2.4336,76.93,-0.24506999999999998,-0.030369999999999998,0.2147,1211.7378,0.155481,-422.582805,-422.573596,-422.57265199999995,-422.617204,33.656,CC1C=CC(O)C1C=O
3454,2.3764335,1.5084411,1.2238269,2.5811,76.3,-0.25037,0.0059,0.25627,1107.7487,0.15741,-422.55505,-422.54662199999996,-422.545678,-422.58800599999995,32.275999999999996,CC1C=CC(O)C2OC12
3455,2.0294379,1.8966490000000003,1.5085254,2.6813,75.37,-0.24681999999999998,-0.00054,0.24628000000000003,991.7989,0.15875,-422.55859000000004,-422.550582,-422.549637,-422.59070199999996,31.93,OC1C=CC(O)C2CC12
3456,2.2628158,1.2371076,1.0928222,1.8894,77.79,-0.24895,-0.03645,0.2125,1243.6824,0.155721,-422.58182999999997,-422.572546,-422.5716019999999,-422.61672000000004,33.656,CC1C(O)C=CC1C=O
3457,2.6232285,1.3156583999999998,0.9890921,2.2308,77.25,-0.24586,-0.03203,0.21383000000000002,1224.9351,0.15549100000000002,-422.58353700000004,-422.574391,-422.573447,-422.61765099999997,33.624,CC1C=CC(C=O)C1O
3458,2.5177612999999996,1.6481521000000001,1.2315853,1.735,76.21,-0.22205,0.00825,0.2303,1066.2737,0.155683,-422.557642,-422.548676,-422.54773200000005,-422.59051100000005,34.617,CC12CC1(O)C(O)C=C2
3459,2.3740652,1.6897416,1.2761232,2.1999,76.27,-0.23671999999999999,0.0043100000000000005,0.24103,1050.9026,0.155915,-422.559509,-422.55060199999997,-422.549658,-422.592325,34.563,CC12CC1(O)C=CC2O
3460,2.4928854,1.7149488000000002,1.2454118,2.3012,75.64,-0.24572,-0.0072900000000000005,0.23843000000000003,1063.0497,0.155387,-422.561687,-422.55275,-422.55180599999994,-422.59459400000003,34.217,CC12OC1(C)C(O)C=C2
3461,2.5361580000000004,1.6459308000000001,1.2464325,2.2824,75.82,-0.22294,0.015059999999999999,0.23800000000000002,1061.6728,0.155316,-422.555796,-422.546788,-422.54584400000005,-422.588611,34.864000000000004,CC1C=CC2(O)CC12O
3462,3.4341357000000006,1.4164233999999998,1.2412666,2.3652,75.46,-0.23051999999999997,-0.00411,0.22641,1063.1760000000002,0.157114,-422.554049,-422.54593700000004,-422.544993,-422.586025,32.246,CC12CC(O1)C(O)C=C2
3463,3.327112,1.387332,1.2232124,1.6133,75.52,-0.24406,0.00205,0.24611,1060.4968,0.15773199999999998,-422.563164,-422.555157,-422.554212,-422.594963,32.391,OC1C=CC2(O)CC1C2
3464,2.5262505,1.5177448,1.3246806999999998,0.7796,76.33,-0.24420999999999998,0.00939,0.2536,1063.8467,0.156971,-422.55458,-422.546183,-422.545239,-422.587252,32.131,CC12COC1C(O)C=C2
3465,2.6299601000000004,1.4718277,1.3209655,1.1193,75.85,-0.24388,-0.00132,0.24256000000000005,1063.1734,0.15704100000000001,-422.557801,-422.54945499999997,-422.548511,-422.59039400000006,32.192,CC12OCC1C(O)C=C2
3466,2.5598967999999998,1.514429,1.3196725,2.3985,76.42,-0.24591999999999997,0.0034100000000000003,0.24933000000000002,1068.6078,0.156944,-422.55649500000004,-422.548175,-422.54723099999995,-422.589026,32.145,CC1C=CC2(O)COC12
3467,2.5355302,1.5029569,1.3143603000000001,2.7154,76.2,-0.24303000000000002,0.01036,0.25339,1061.8848,0.156996,-422.562674,-422.554293,-422.553348,-422.59519900000004,32.760999999999996,OC1C=CC2(O)CCC12
3468,2.7749042,1.4270291000000002,1.0719085,2.1892,77.17,-0.24605,-0.00528,0.24077,1146.143,0.156252,-422.55104800000004,-422.542324,-422.54138,-422.584438,33.16,CC1C(O)C=CC11CO1
3469,2.8695742,1.457961,1.0863961000000002,2.0003,77.52,-0.25021,-0.0032,0.24701,1141.1976,0.156496,-422.55341699999997,-422.54488499999997,-422.543941,-422.58635599999997,32.841,CC1C=CC2(CO2)C1O
3470,2.796949,1.4296864,1.0722125,1.3999,78.18,-0.22878,0.008440000000000001,0.23722,1144.1564,0.156712,-422.556068,-422.54739800000004,-422.546454,-422.58922199999995,33.554,OC1C=CC2(CC2)C1O
3471,2.8492037999999997,1.3065521,1.1763226999999998,2.6372,76.97,-0.22864,0.00484,0.23348,1128.1685,0.156186,-422.55887300000006,-422.55017300000003,-422.549229,-422.591485,34.075,CC1(O)C2C=CC(O)C12
3472,2.2781415000000003,2.0527906000000002,1.3687815,2.1164,74.99,-0.22975,-0.0052899999999999996,0.22446,987.9605,0.157147,-422.55471900000003,-422.546613,-422.54566900000003,-422.58667,32.218,CC12CC(O1)C=CC2O
3473,2.3539863999999997,1.9976936,1.3648621,2.3466,75.26,-0.24208000000000002,0.01155,0.25363,979.6769,0.158298,-422.566937,-422.559187,-422.55824299999995,-422.598403,31.864,OC1C=CC2CC1(O)C2
3474,1.9997876,1.8539139,1.5628448,2.7977,74.89,-0.24624000000000001,-0.011940000000000001,0.2343,997.59,0.158089,-422.558371,-422.550345,-422.549401,-422.590367,31.719,CC1C2OC2C=CC1O
3475,2.3241816,1.7231293999999997,1.3394427,2.617,75.1,-0.24855,-0.006379999999999999,0.24216999999999997,1035.963,0.157754,-422.55214400000006,-422.54391799999996,-422.542973,-422.584804,31.885,CC1C=CC2OC2C1O
3476,2.3651953999999997,1.750703,1.1886415000000001,2.6514,76.23,-0.24821,-0.00236,0.24585,1064.9847,0.158633,-422.55911299999997,-422.551053,-422.55010899999996,-422.59142,32.025999999999996,OC1C=CC2CC2C1O
3477,2.1741034,1.8178991000000002,1.4179303,0.8391,75.13,-0.24856999999999999,-0.0038799999999999998,0.24469,1012.3454,0.157138,-422.552526,-422.54417,-422.543226,-422.585319,32.038000000000004,CC12COC1C=CC2O
3478,2.1295737,1.939391,1.4976542,2.7460000000000004,75.34,-0.24574000000000001,0.00855,0.25429,987.7976,0.157657,-422.56002699999993,-422.551982,-422.551038,-422.592181,31.574,CC12OCC1C=CC2O
3479,2.5087356,1.7796011999999999,1.2826965,0.7044,75.49,-0.24508000000000002,0.008020000000000001,0.2531,1030.6346,0.15698,-422.55281900000006,-422.54451500000005,-422.543571,-422.585416,32.097,CC1C=CC2OCC12O
3480,2.3881162999999996,1.7736318,1.3233218999999998,2.9767,75.42,-0.2459,0.0147,0.2606,1022.826,0.157237,-422.561784,-422.55343600000003,-422.552492,-422.59450300000003,32.599000000000004,OC1C=CC2CCC12O
3481,2.9099929,1.7007577,1.4362131999999999,1.2704,75.37,-0.24266,0.01052,0.25318,985.7374,0.159279,-422.57530199999997,-422.56787099999997,-422.56692699999996,-422.60686100000004,29.462,CC1C=CC2COC1O2
3482,2.9775650000000002,1.6554036,1.4272833999999999,1.8429,74.63,-0.24253000000000002,0.00591,0.24844000000000002,987.5442,0.159409,-422.57319299999995,-422.56577999999996,-422.564836,-422.60474500000004,29.399,CC1C=CC2OCC1O2
3483,2.8577967999999996,1.6317653,1.3976073,1.1537,74.61,-0.2435,-0.00318,0.24031999999999998,986.1807,0.159946,-422.57633899999996,-422.568912,-422.56796799999995,-422.607872,29.779,OC1C=CC2CC1CO2
3484,2.8798856,1.6642138,1.4302329,2.2157,74.63,-0.24388,0.0065,0.25038,979.9677,0.16025999999999999,-422.582479,-422.575169,-422.574225,-422.613921,29.541999999999998,OC1C=CC2CCC1O2
3485,2.6301519,1.8137904999999999,1.5034549,2.7053,74.9,-0.23965,0.01009,0.24974000000000002,952.8181,0.160419,-422.58123200000006,-422.57408399999997,-422.57313899999997,-422.612392,29.261,OC1C=CC2COC1C2
3486,2.6978489,1.7740468999999996,1.2993647,1.5728,75.16,-0.25001,0.00875,0.25876,1014.0026,0.15906800000000001,-422.57300499999997,-422.565286,-422.564342,-422.605377,29.578000000000003,CC1C=CC2OCOC12
3487,3.0238395000000002,1.4962063,1.2102711000000002,2.9803,75.46,-0.23701999999999998,0.0044,0.24141999999999997,1064.487,0.15925699999999998,-422.577475,-422.569708,-422.568764,-422.610038,30.061999999999998,OC1C=CC2CCOC12
3488,2.9725619,1.4894957,1.1754126,2.1889,75.72,-0.24499,0.00795,0.25294,1076.0567,0.159571,-422.57514000000003,-422.567459,-422.56651500000004,-422.60779800000006,29.75,OC1C=CC2COCC12
3489,3.0111432000000002,1.4850799,1.1833619,0.3507,75.07,-0.24755,0.00187,0.24941999999999998,1071.2111,0.159518,-422.576888,-422.569184,-422.56824000000006,-422.60941900000006,29.95,OC1C=CC2OCCC12
3490,1.9562113999999997,1.5772354,1.3991688,2.9371,76.35,-0.23928000000000002,-0.019530000000000002,0.21975,1080.4664,0.156579,-422.59403399999997,-422.584997,-422.58405300000004,-422.62776900000006,33.588,CC1C(O)C=CCC1=O
3491,1.9721449,1.5973084,1.4228862,1.4247,76.73,-0.23399,-0.02165,0.21234,1074.4353,0.156548,-422.59244299999995,-422.58346100000006,-422.582516,-422.62613,33.499,CC1C=CCC(=O)C1O
3492,2.2460932000000002,1.5713342,1.2783514999999999,2.1179,75.95,-0.24309,-0.027160000000000004,0.21593,1077.4292,0.15558699999999998,-422.58344800000003,-422.574342,-422.57339800000005,-422.61726200000004,33.893,CC1(CC=CC1O)C=O
3493,2.0899443,1.5758082,1.3204395,2.728,76.37,-0.24704,-0.029810000000000003,0.21723,1086.3728,0.154976,-422.584803,-422.575529,-422.57458499999996,-422.61897999999997,34.264,CC1C=CCC1(O)C=O
3494,2.6705702999999996,1.6732396,1.2651626,2.1657,75.39,-0.24604,0.01593,0.26197000000000004,1039.8828,0.157878,-422.55453600000004,-422.54650899999996,-422.545565,-422.587275,30.982,OC1C=CCC11CCO1
3495,2.6792422,1.614625,1.2159049,2.0035,75.16,-0.24702,0.0114,0.25842,1054.9475,0.15784600000000001,-422.54312999999996,-422.53508,-422.53413600000005,-422.575812,30.979,OC1C=CCC11COC1
3496,2.6867118,1.3935083000000001,1.1270120000000001,2.2044,76.35,-0.24355,-0.01097,0.23258,1143.4532,0.155951,-422.592088,-422.58278499999994,-422.581841,-422.627246,33.596,CC(=O)C1CC=CC1O
3497,2.9295793999999997,1.2984926,0.963376,2.7223,76.35,-0.24251999999999999,0.01766,0.26018,1217.7174,0.15741,-422.54501600000003,-422.53666100000004,-422.535717,-422.57831,31.601,OC1C=CCC1C1CO1
3498,2.7621512000000004,1.2187763,0.9406325999999999,1.9885,77.41,-0.24758000000000002,0.00864,0.25622,1269.0933,0.15670499999999998,-422.600161,-422.59126299999997,-422.590319,-422.634641,32.183,CC1C=CCC1OC=O
3499,2.9674789,1.0108858,0.7993758000000001,2.6582,77.45,-0.24754,-0.02157,0.22596999999999998,1401.6492,0.156001,-422.579864,-422.57073499999996,-422.569791,-422.614888,32.918,OC1C=CCC1CC=O
3500,2.7224842000000002,1.5554822,1.1303087,2.4514,76.22,-0.25146999999999997,0.01481,0.26628,1111.7269,0.156999,-422.564556,-422.556125,-422.55518,-422.597204,32.61,CC12CC=CC(O)C1O2
3501,2.4843682,1.4997539,1.2208948,1.1545,76.19,-0.23435,0.01091,0.24525999999999998,1089.4172,0.157028,-422.558962,-422.550351,-422.54940700000003,-422.591795,33.383,OC1C=CCC2(O)CC12
3502,2.2254954,1.8920797999999999,1.217945,2.3809,76.18,-0.24614,0.00823,0.25437,1061.7705,0.15684,-422.561397,-422.552868,-422.55192400000004,-422.594174,32.821999999999996,CC12OC1CC=CC2O
3503,2.2235304,1.8922991000000002,1.255239,2.5636,76.18,-0.2318,0.0022,0.23399999999999999,1039.0886,0.158132,-422.562276,-422.554204,-422.55325999999997,-422.59430599999996,32.455,OC1C=CCC2CC12O
3504,2.496157,1.8063802,1.3535622999999999,2.4913,75.67,-0.24639,0.014209999999999999,0.2606,1002.404,0.159335,-422.555576,-422.548037,-422.54709299999996,-422.587284,30.129,OC1C=CCC2CC1O2
3505,2.2664587000000003,1.8366116000000001,1.0967924,1.8244,75.3,-0.2381,0.01376,0.25186000000000003,1097.7414,0.158401,-422.54923899999994,-422.541266,-422.54032199999995,-422.58210999999994,30.668000000000003,OC1C=CCC2COC12
3506,2.4187129,1.7944852,1.2492147,2.38,75.44,-0.2411,0.01554,0.25664000000000003,1035.609,0.158559,-422.55205199999995,-422.54416399999997,-422.54322,-422.58437599999996,30.533,OC1C=CCC2OCC12
3507,2.4289191000000003,1.5237073,0.9811744000000001,2.5382,78.69,-0.23918000000000003,0.00659,0.24577,1191.3992,0.157703,-422.564365,-422.55585099999996,-422.55490599999996,-422.597595,32.966,OC1C=CCC=CC1O
3508,2.2286311000000003,1.7669390999999999,1.2605816,1.2098,76.47,-0.25145,0.01354,0.26499,1058.9958,0.157495,-422.55402000000004,-422.54574299999996,-422.544799,-422.586638,31.97,OC1C=CCCC11CO1
3509,2.2764695,1.8066886999999998,1.2987996000000002,1.8505,76.36,-0.23978000000000002,0.00968,0.24946,1040.9389,0.15743900000000002,-422.546322,-422.53811500000006,-422.537171,-422.57876,32.088,OC1C=CCOC11CC1
3510,2.616803,1.4302959,0.9775664000000001,2.6554,77.73,-0.25134,-0.02878,0.22255999999999998,1200.5641,0.155919,-422.570537,-422.56160199999994,-422.560658,-422.60477199999997,32.56,CC1C=CCOC1C=O
3511,2.1268901000000002,1.4565123,1.1354463,1.5671,77.01,-0.24466,-0.02489,0.21977,1153.5910000000001,0.15695699999999999,-422.58169699999996,-422.57281500000005,-422.571871,-422.615925,32.641,OC1C=CCCC1C=O
3512,2.2158775,1.7474401000000002,1.0620136999999998,3.1739,75.89,-0.24894000000000002,0.007659999999999999,0.2566,1129.6869,0.157883,-422.54396799999995,-422.53585999999996,-422.534916,-422.57642699999997,31.642,OC1C=CCCC2OC12
3513,2.2729831000000003,1.8047402,1.0977937,1.0259,76.61,-0.23923000000000003,0.0185,0.25773,1103.6731,0.157751,-422.536076,-422.52806699999996,-422.527123,-422.568243,31.649,OC1C=CCOC2CC12
3514,2.4109978,1.6162694,1.0575705,4.0264,77.43,-0.24406999999999998,-0.00404,0.24003,1153.5424,0.157276,-422.588126,-422.57944299999997,-422.578498,-422.62168899999995,32.275,CC1C=CCCOC1=O
3515,2.1656222,1.6213062,1.2906408999999999,2.4146,77.47,-0.23379,-0.01696,0.21683000000000002,1082.7059,0.157199,-422.570782,-422.56214000000006,-422.561196,-422.60415300000005,32.242,CC1C=CCOCC1=O
3516,2.0642627,1.7031771,1.3222091999999999,3.4241,76.66,-0.23187,-0.02365,0.20822,1064.3008,0.157872,-422.5827,-422.574116,-422.573172,-422.61565199999995,32.566,OC1C=CCCCC1=O
3517,2.0512026000000003,1.9068435000000001,1.3928165000000001,2.8264,77.9,-0.23706,-0.00391,0.23315,1022.4349,0.15845399999999998,-422.54095199999995,-422.532799,-422.531855,-422.573594,31.563000000000002,OC1C=CCOCC=C1
3518,2.214825,1.5444729,0.9536403,4.5886,76.04,-0.22956,-0.08571000000000001,0.14384999999999998,1231.3425,0.15526900000000002,-422.604409,-422.595126,-422.59418200000005,-422.63853200000005,33.944,CC1CC(=O)C(=O)C1C
3519,2.2153468999999997,1.5448425,0.9723285,2.5504,80.45,-0.23594,-0.04165,0.19429,1222.5721,0.155125,-422.608445,-422.598603,-422.59765899999996,-422.64383499999997,35.015,CC1=C(C)C(=O)CC1O
